index,ndvi
2015-12-04,0.3055170799823517
2015-12-05,0.3055508701091117
2015-12-06,0.30558466023587166
2015-12-07,0.30561845036263163
2015-12-08,0.30565224048939155
2015-12-09,0.3056860306161515
2015-12-10,0.3057198207429115
2015-12-11,0.30575361086967145
2015-12-12,0.30578740099643137
2015-12-13,0.30582119112319134
2015-12-14,0.3058549812499513
2015-12-15,0.3058887713767113
2015-12-16,0.3059225615034712
2015-12-17,0.30595635163023116
2015-12-18,0.30599014175699113
2015-12-19,0.3060239318837511
2015-12-20,0.306057722010511
2015-12-21,0.306091512137271
2015-12-22,0.30612530226403095
2015-12-23,0.3061590923907909
2015-12-24,0.30619288251755084
2015-12-25,0.3062266726443108
2015-12-26,0.3062604627710708
2015-12-27,0.30629425289783074
2015-12-28,0.30632804302459066
2015-12-29,0.3063618331513506
2015-12-30,0.3063956232781106
2015-12-31,0.30642941340487057
2016-01-01,0.3064632035316305
2016-01-02,0.30649699365839045
2016-01-03,0.3065307837851504
2016-01-04,0.3065645739119104
2016-01-05,0.3065983640386703
2016-01-06,0.30663215416543027
2016-01-07,0.30666594429219024
2016-01-08,0.3066997344189502
2016-01-09,0.3067335245457101
2016-01-10,0.3067673146724701
2016-01-11,0.30642255147298175
2016-01-12,0.30607778827349347
2016-01-13,0.3057330250740051
2016-01-14,0.3053882618745168
2016-01-15,0.3050434986750285
2016-01-16,0.30469873547554016
2016-01-17,0.3043539722760518
2016-01-18,0.30400920907656354
2016-01-19,0.3036644458770752
2016-01-20,0.30331968267758685
2016-01-21,0.30297491947809857
2016-01-22,0.30263015627861023
2016-01-23,0.3022853930791219
2016-01-24,0.3019406298796336
2016-01-25,0.30159586668014526
2016-01-26,0.3012511034806569
2016-01-27,0.30090634028116864
2016-01-28,0.3005615770816803
2016-01-29,0.30021681388219196
2016-01-30,0.2998720506827037
2016-01-31,0.29952728748321533
2016-02-01,0.299182524283727
2016-02-02,0.2988377610842387
2016-02-03,0.29849299788475037
2016-02-04,0.298148234685262
2016-02-05,0.29780347148577374
2016-02-06,0.2974587082862854
2016-02-07,0.29711394508679706
2016-02-08,0.2967691818873088
2016-02-09,0.29642441868782043
2016-02-10,0.29568634629249574
2016-02-11,0.29494827389717104
2016-02-12,0.2942102015018463
2016-02-13,0.2934721291065216
2016-02-14,0.2927340567111969
2016-02-15,0.2919959843158722
2016-02-16,0.2912579119205475
2016-02-17,0.29051983952522276
2016-02-18,0.28978176712989806
2016-02-19,0.28904369473457336
2016-02-20,0.28830562233924867
2016-02-21,0.287567549943924
2016-02-22,0.2868294775485992
2016-02-23,0.2860914051532745
2016-02-24,0.28535333275794983
2016-02-25,0.28461526036262513
2016-02-26,0.28387718796730044
2016-02-27,0.2831391155719757
2016-02-28,0.282401043176651
2016-02-29,0.2816629707813263
2016-03-01,0.2809248983860016
2016-03-02,0.2801868259906769
2016-03-03,0.27944875359535215
2016-03-04,0.27871068120002745
2016-03-05,0.27797260880470276
2016-03-06,0.27723453640937806
2016-03-07,0.27649646401405337
2016-03-08,0.2757583916187286
2016-03-09,0.2750203192234039
2016-03-10,0.2742822468280792
2016-03-11,0.2742827397126418
2016-03-12,0.27428323259720433
2016-03-13,0.27428372548176694
2016-03-14,0.2742842183663295
2016-03-15,0.27428471125089204
2016-03-16,0.2742852041354546
2016-03-17,0.2742856970200172
2016-03-18,0.27428618990457976
2016-03-19,0.2742866827891423
2016-03-20,0.27428717567370486
2016-03-21,0.2742876685582675
2016-03-22,0.27428816144283
2016-03-23,0.2742886543273926
2016-03-24,0.2749927359468797
2016-03-25,0.27569681756636677
2016-03-26,0.27640089918585387
2016-03-27,0.27710498080534096
2016-03-28,0.277809062424828
2016-03-29,0.2785131440443151
2016-03-30,0.2792172256638022
2016-03-31,0.2799213072832893
2016-04-01,0.2806253889027764
2016-04-02,0.2813294705222635
2016-04-03,0.2820335521417506
2016-04-04,0.28273763376123767
2016-04-05,0.2834417153807247
2016-04-06,0.2841457970002118
2016-04-07,0.2848498786196989
2016-04-08,0.285553960239186
2016-04-09,0.2862580418586731
2016-04-10,0.29024377235999477
2016-04-11,0.2942295028613164
2016-04-12,0.29821523336263805
2016-04-13,0.30220096386395967
2016-04-14,0.30618669436528134
2016-04-15,0.31017242486660296
2016-04-16,0.31415815536792463
2016-04-17,0.31814388586924625
2016-04-18,0.3221296163705679
2016-04-19,0.32611534687188953
2016-04-20,0.3301010773732112
2016-04-21,0.3340868078745328
2016-04-22,0.3380725383758545
2016-04-23,0.3351075232028961
2016-04-24,0.3321425080299377
2016-04-25,0.3291774928569794
2016-04-26,0.326212477684021
2016-04-27,0.3232474625110626
2016-04-28,0.32028244733810424
2016-04-29,0.31731743216514585
2016-04-30,0.3143524169921875
2016-05-01,0.31138740181922914
2016-05-02,0.30842238664627075
2016-05-03,0.3065793186426163
2016-05-04,0.3047362506389618
2016-05-05,0.3028931826353073
2016-05-06,0.3010501146316528
2016-05-07,0.29920704662799835
2016-05-08,0.2973639786243439
2016-05-09,0.2955209106206894
2016-05-10,0.2936778426170349
2016-05-11,0.2918347746133804
2016-05-12,0.28999170660972595
2016-05-13,0.2881486386060715
2016-05-14,0.286305570602417
2016-05-15,0.2844625025987625
2016-05-16,0.282619434595108
2016-05-17,0.28077636659145355
2016-05-18,0.2789332985877991
2016-05-19,0.2770902305841446
2016-05-20,0.2752471625804901
2016-05-21,0.2734040945768356
2016-05-22,0.27156102657318115
2016-05-23,0.2723143234848976
2016-05-24,0.2730676203966141
2016-05-25,0.2738209173083305
2016-05-26,0.274574214220047
2016-05-27,0.27532751113176346
2016-05-28,0.2760808080434799
2016-05-29,0.2768341049551964
2016-05-30,0.27758740186691283
2016-05-31,0.2783406987786293
2016-06-01,0.27909399569034576
2016-06-02,0.2798472926020622
2016-06-03,0.2806005895137787
2016-06-04,0.28135388642549514
2016-06-05,0.28210718333721163
2016-06-06,0.28286048024892807
2016-06-07,0.2836137771606445
2016-06-08,0.284367074072361
2016-06-09,0.28512037098407744
2016-06-10,0.28587366789579394
2016-06-11,0.2866269648075104
2016-06-12,0.28659396518872476
2016-06-13,0.2865609655699392
2016-06-14,0.2865279659511536
2016-06-15,0.28649496633236804
2016-06-16,0.2864619667135824
2016-06-17,0.28642896709479687
2016-06-18,0.28639596747601126
2016-06-19,0.28636296785722565
2016-06-20,0.2863299682384401
2016-06-21,0.2862969686196545
2016-06-22,0.2862639690008689
2016-06-23,0.2862309693820833
2016-06-24,0.28619796976329775
2016-06-25,0.28616497014451214
2016-06-26,0.28613197052572653
2016-06-27,0.286098970906941
2016-06-28,0.28606597128815536
2016-06-29,0.2860329716693698
2016-06-30,0.2859999720505842
2016-07-01,0.28596697243179864
2016-07-02,0.285933972813013
2016-07-03,0.28590097319422747
2016-07-04,0.28586797357544186
2016-07-05,0.28583497395665625
2016-07-06,0.2858019743378707
2016-07-07,0.2857689747190851
2016-07-08,0.2857359751002995
2016-07-09,0.2857029754815139
2016-07-10,0.28566997586272835
2016-07-11,0.28563697624394274
2016-07-12,0.28560397662515713
2016-07-13,0.2855709770063716
2016-07-14,0.28553797738758596
2016-07-15,0.2855049777688004
2016-07-16,0.2854719781500148
2016-07-17,0.28543897853122924
2016-07-18,0.2854059789124436
2016-07-19,0.285372979293658
2016-07-20,0.28533997967487246
2016-07-21,0.28530698005608685
2016-07-22,0.2852739804373013
2016-07-23,0.2852409808185157
2016-07-24,0.2852079811997301
2016-07-25,0.2851749815809445
2016-07-26,0.2851419819621589
2016-07-27,0.28510898234337334
2016-07-28,0.28507598272458773
2016-07-29,0.2850429831058022
2016-07-30,0.28500998348701656
2016-07-31,0.284976983868231
2016-08-01,0.2849439842494454
2016-08-02,0.28491098463065984
2016-08-03,0.2848779850118742
2016-08-04,0.2848449853930886
2016-08-05,0.28481198577430306
2016-08-06,0.28477898615551744
2016-08-07,0.2847459865367319
2016-08-08,0.2847129869179463
2016-08-09,0.2846799872991607
2016-08-10,0.2846469876803751
2016-08-11,0.2846139880615895
2016-08-12,0.28458098844280394
2016-08-13,0.2845479888240183
2016-08-14,0.28451498920523277
2016-08-15,0.28448198958644716
2016-08-16,0.2844489899676616
2016-08-17,0.284415990348876
2016-08-18,0.2843829907300904
2016-08-19,0.2843499911113048
2016-08-20,0.2843169914925192
2016-08-21,0.28428399187373365
2016-08-22,0.28425099225494804
2016-08-23,0.2842179926361625
2016-08-24,0.2841849930173769
2016-08-25,0.28415199339859126
2016-08-26,0.2841189937798057
2016-08-27,0.2840859941610201
2016-08-28,0.28405299454223454
2016-08-29,0.2840199949234489
2016-08-30,0.28398699530466337
2016-08-31,0.28395399568587776
2016-09-01,0.2839209960670922
2016-09-02,0.2838879964483066
2016-09-03,0.283854996829521
2016-09-04,0.2838219972107354
2016-09-05,0.2837889975919498
2016-09-06,0.28375599797316425
2016-09-07,0.28372299835437864
2016-09-08,0.2836899987355931
2016-09-09,0.2836569991168075
2016-09-10,0.28362399949802186
2016-09-11,0.2835909998792363
2016-09-12,0.2835580002604507
2016-09-13,0.28352500064166514
2016-09-14,0.2834920010228795
2016-09-15,0.28345900140409397
2016-09-16,0.28342600178530836
2016-09-17,0.28339300216652275
2016-09-18,0.2833600025477372
2016-09-19,0.2833270029289516
2016-09-20,0.283294003310166
2016-09-21,0.2832610036913804
2016-09-22,0.28322800407259485
2016-09-23,0.28319500445380924
2016-09-24,0.28316200483502363
2016-09-25,0.28312900521623807
2016-09-26,0.28309600559745246
2016-09-27,0.2830630059786669
2016-09-28,0.2830300063598813
2016-09-29,0.28299700674109574
2016-09-30,0.2829640071223101
2016-10-01,0.28293100750352457
2016-10-02,0.28289800788473896
2016-10-03,0.28286500826595334
2016-10-04,0.2828320086471678
2016-10-05,0.2827990090283822
2016-10-06,0.2827660094095966
2016-10-07,0.282733009790811
2016-10-08,0.28270001017202545
2016-10-09,0.28266701055323984
2016-10-10,0.2826340109344542
2016-10-11,0.28260101131566867
2016-10-12,0.28256801169688306
2016-10-13,0.2825350120780975
2016-10-14,0.2825020124593119
2016-10-15,0.28246901284052633
2016-10-16,0.2824360132217407
2016-10-17,0.28774496018886564
2016-10-18,0.2930539071559906
2016-10-19,0.29836285412311553
2016-10-20,0.3036718010902405
2016-10-21,0.3089807480573654
2016-10-22,0.31428969502449033
2016-10-23,0.3195986419916153
2016-10-24,0.3249075889587402
2016-10-25,0.3302165359258652
2016-10-26,0.3355254828929901
2016-10-27,0.3261773685614268
2016-10-28,0.31682925422986347
2016-10-29,0.30748113989830017
2016-10-30,0.30478506428854807
2016-10-31,0.30208898867879597
2016-11-01,0.29939291306904386
2016-11-02,0.2966968374592917
2016-11-03,0.2940007618495396
2016-11-04,0.2913046862397875
2016-11-05,0.2886086106300354
2016-11-06,0.28870210647583006
2016-11-07,0.28879560232162477
2016-11-08,0.2888890981674194
2016-11-09,0.28898259401321413
2016-11-10,0.2890760898590088
2016-11-11,0.28916958570480344
2016-11-12,0.28926308155059816
2016-11-13,0.2893565773963928
2016-11-14,0.2894500732421875
2016-11-15,0.2895435690879822
2016-11-16,0.2914904256661733
2016-11-17,0.29343728224436444
2016-11-18,0.29538413882255554
2016-11-19,0.29475311040878294
2016-11-20,0.2941220819950104
2016-11-21,0.2934910535812378
2016-11-22,0.29286002516746523
2016-11-23,0.2922289967536926
2016-11-24,0.29159796833992
2016-11-25,0.29096693992614747
2016-11-26,0.29033591151237487
2016-11-27,0.2897048830986023
2016-11-28,0.2890738546848297
2016-11-29,0.28907468252711827
2016-11-30,0.2890755103694068
2016-12-01,0.28907633821169537
2016-12-02,0.2890771660539839
2016-12-03,0.2890779938962724
2016-12-04,0.289078821738561
2016-12-05,0.28907964958084953
2016-12-06,0.2890804774231381
2016-12-07,0.28908130526542664
2016-12-08,0.2890821331077152
2016-12-09,0.28908296095000374
2016-12-10,0.2890837887922923
2016-12-11,0.28908461663458085
2016-12-12,0.28908544447686935
2016-12-13,0.2890862723191579
2016-12-14,0.28908710016144645
2016-12-15,0.289087928003735
2016-12-16,0.28908875584602356
2016-12-17,0.2890895836883121
2016-12-18,0.28909041153060067
2016-12-19,0.2890912393728892
2016-12-20,0.2890920672151778
2016-12-21,0.28909289505746627
2016-12-22,0.2890937228997548
2016-12-23,0.2890945507420434
2016-12-24,0.28909537858433193
2016-12-25,0.2890962064266205
2016-12-26,0.28869014531373977
2016-12-27,0.28828408420085905
2016-12-28,0.2878780230879784
2016-12-29,0.28747196197509767
2016-12-30,0.28706590086221695
2016-12-31,0.28665983974933623
2017-01-01,0.2862537786364555
2017-01-02,0.28584771752357485
2017-01-03,0.28544165641069413
2017-01-04,0.2850355952978134
2017-01-05,0.2846295341849327
2017-01-06,0.284223473072052
2017-01-07,0.2838174119591713
2017-01-08,0.2834113508462906
2017-01-09,0.2830052897334099
2017-01-10,0.28259922862052916
2017-01-11,0.28219316750764845
2017-01-12,0.2817871063947678
2017-01-13,0.28138104528188707
2017-01-14,0.28097498416900635
2017-01-15,0.28310039043426516
2017-01-16,0.2852257966995239
2017-01-17,0.2873512029647827
2017-01-18,0.2894766092300415
2017-01-19,0.2916020154953003
2017-01-20,0.2937274217605591
2017-01-21,0.29585282802581786
2017-01-22,0.29797823429107667
2017-01-23,0.3001036405563354
2017-01-24,0.30222904682159424
2017-01-25,0.3016231834888458
2017-01-26,0.3010173201560974
2017-01-27,0.300411456823349
2017-01-28,0.2998055934906006
2017-01-29,0.2991997301578522
2017-01-30,0.29859386682510375
2017-01-31,0.2979880034923553
2017-02-01,0.29738214015960696
2017-02-02,0.29677627682685853
2017-02-03,0.2961704134941101
2017-02-04,0.2955645501613617
2017-02-05,0.29495868682861326
2017-02-06,0.2943528234958649
2017-02-07,0.29374696016311647
2017-02-08,0.29314109683036804
2017-02-09,0.2925352334976196
2017-02-10,0.2919293701648712
2017-02-11,0.2913235068321228
2017-02-12,0.2907176434993744
2017-02-13,0.290111780166626
2017-02-14,0.28950591683387755
2017-02-15,0.28890005350112913
2017-02-16,0.28829419016838076
2017-02-17,0.28768832683563234
2017-02-18,0.2870824635028839
2017-02-19,0.2864766001701355
2017-02-20,0.28587073683738706
2017-02-21,0.2852648735046387
2017-02-22,0.28465901017189027
2017-02-23,0.28405314683914185
2017-02-24,0.28387431303660077
2017-02-25,0.28369547923405963
2017-02-26,0.28351664543151855
2017-02-27,0.2833378116289775
2017-02-28,0.28315897782643634
2017-03-01,0.28298014402389526
2017-03-02,0.2828013102213542
2017-03-03,0.28262247641881305
2017-03-04,0.282443642616272
2017-03-05,0.2822648088137309
2017-03-06,0.28208597501118976
2017-03-07,0.2819071412086487
2017-03-08,0.2817283074061076
2017-03-09,0.28154947360356647
2017-03-10,0.2813706398010254
2017-03-11,0.2811918059984843
2017-03-12,0.2810129721959432
2017-03-13,0.2808341383934021
2017-03-14,0.280655304590861
2017-03-15,0.2804764707883199
2017-03-16,0.2802976369857788
2017-03-17,0.28011880318323773
2017-03-18,0.2799399693806966
2017-03-19,0.2797611355781555
2017-03-20,0.27958230177561444
2017-03-21,0.2794034679730733
2017-03-22,0.2792246341705322
2017-03-23,0.27904580036799115
2017-03-24,0.27886696656545
2017-03-25,0.27868813276290894
2017-03-26,0.27850929896036786
2017-03-27,0.2783304651578267
2017-03-28,0.27815163135528564
2017-03-29,0.27810794966561453
2017-03-30,0.2780642679759434
2017-03-31,0.2780205862862723
2017-04-01,0.27797690459660124
2017-04-02,0.2779332229069301
2017-04-03,0.277889541217259
2017-04-04,0.2778458595275879
2017-04-05,0.2774733923948728
2017-04-06,0.27710092526215774
2017-04-07,0.27672845812944263
2017-04-08,0.2763559909967276
2017-04-09,0.2759835238640125
2017-04-10,0.27561105673129743
2017-04-11,0.27523858959858233
2017-04-12,0.2748661224658673
2017-04-13,0.2744936553331522
2017-04-14,0.2741211882004371
2017-04-15,0.273748721067722
2017-04-16,0.273376253935007
2017-04-17,0.27300378680229187
2017-04-18,0.2726221127169473
2017-04-19,0.2722404386316027
2017-04-20,0.2718587645462581
2017-04-21,0.2714770904609135
2017-04-22,0.27109541637556894
2017-04-23,0.2707137422902243
2017-04-24,0.27033206820487976
2017-04-25,0.27051633367171657
2017-04-26,0.2707005991385533
2017-04-27,0.27088486460539013
2017-04-28,0.2710691300722269
2017-04-29,0.2712533955390637
2017-04-30,0.27143766100590044
2017-05-01,0.27162192647273725
2017-05-02,0.271806191939574
2017-05-03,0.2719904574064108
2017-05-04,0.27217472287324757
2017-05-05,0.2723589883400844
2017-05-06,0.2725432538069211
2017-05-07,0.27272751927375793
2017-05-08,0.2773765368121011
2017-05-09,0.28202555435044424
2017-05-10,0.2866745718887874
2017-05-11,0.29132358942713055
2017-05-12,0.29597260696547373
2017-05-13,0.3006216245038169
2017-05-14,0.30527064204216003
2017-05-15,0.3040896470730121
2017-05-16,0.30290865210386425
2017-05-17,0.30172765713471633
2017-05-18,0.3005466621655684
2017-05-19,0.29936566719642055
2017-05-20,0.29818467222727263
2017-05-21,0.2970036772581247
2017-05-22,0.2958226822889768
2017-05-23,0.2946416873198289
2017-05-24,0.293460692350681
2017-05-25,0.2922796973815331
2017-05-26,0.2910987024123852
2017-05-27,0.2899177074432373
2017-05-28,0.29016420245170593
2017-05-29,0.29041069746017456
2017-05-30,0.2906571924686432
2017-05-31,0.2909036874771118
2017-06-01,0.29115018248558044
2017-06-02,0.2913966774940491
2017-06-03,0.2916431725025177
2017-06-04,0.2916359109804034
2017-06-05,0.29162864945828915
2017-06-06,0.29162138793617487
2017-06-07,0.2916141264140606
2017-06-08,0.2916068648919463
2017-06-09,0.29159960336983204
2017-06-10,0.29159234184771776
2017-06-11,0.2915850803256035
2017-06-12,0.2915778188034892
2017-06-13,0.29157055728137493
2017-06-14,0.29156329575926065
2017-06-15,0.2915560342371464
2017-06-16,0.2915487727150321
2017-06-17,0.2915415111929178
2017-06-18,0.29153424967080355
2017-06-19,0.29152698814868927
2017-06-20,0.291519726626575
2017-06-21,0.2915124651044607
2017-06-22,0.29150520358234644
2017-06-23,0.29149794206023216
2017-06-24,0.2914906805381179
2017-06-25,0.2914834190160036
2017-06-26,0.29147615749388933
2017-06-27,0.29146889597177505
2017-06-28,0.2914616344496608
2017-06-29,0.2914543729275465
2017-06-30,0.2914471114054322
2017-07-01,0.29143984988331795
2017-07-02,0.29143258836120367
2017-07-03,0.2914253268390894
2017-07-04,0.2914180653169751
2017-07-05,0.29141080379486084
2017-07-06,0.29140354227274656
2017-07-07,0.2913962807506323
2017-07-08,0.291389019228518
2017-07-09,0.29138175770640373
2017-07-10,0.29137449618428946
2017-07-11,0.2913672346621752
2017-07-12,0.2913599731400609
2017-07-13,0.2913527116179466
2017-07-14,0.29134545009583235
2017-07-15,0.29133818857371807
2017-07-16,0.2913309270516038
2017-07-17,0.2913236655294895
2017-07-18,0.29131640400737524
2017-07-19,0.29130914248526096
2017-07-20,0.2913018809631467
2017-07-21,0.2912946194410324
2017-07-22,0.29128735791891813
2017-07-23,0.29128009639680386
2017-07-24,0.2912728348746896
2017-07-25,0.2912655733525753
2017-07-26,0.291258311830461
2017-07-27,0.29125105030834675
2017-07-28,0.29124378878623247
2017-07-29,0.2912365272641182
2017-07-30,0.2912292657420039
2017-07-31,0.29122200421988964
2017-08-01,0.29121474269777536
2017-08-02,0.2912074811756611
2017-08-03,0.2912002196535468
2017-08-04,0.29119295813143253
2017-08-05,0.29118569660931826
2017-08-06,0.291178435087204
2017-08-07,0.2911711735650897
2017-08-08,0.2911639120429754
2017-08-09,0.29115665052086115
2017-08-10,0.29114938899874687
2017-08-11,0.2911421274766326
2017-08-12,0.2911348659545183
2017-08-13,0.29112760443240404
2017-08-14,0.29112034291028976
2017-08-15,0.2911130813881755
2017-08-16,0.2911058198660612
2017-08-17,0.29109855834394693
2017-08-18,0.29109129682183266
2017-08-19,0.2910840352997184
2017-08-20,0.2910767737776041
2017-08-21,0.2910695122554898
2017-08-22,0.29106225073337555
2017-08-23,0.2910549892112613
2017-08-24,0.291047727689147
2017-08-25,0.2910404661670327
2017-08-26,0.29103320464491844
2017-08-27,0.29102594312280416
2017-08-28,0.2910186816006899
2017-08-29,0.2910114200785756
2017-08-30,0.29100415855646133
2017-08-31,0.29099689703434706
2017-09-01,0.2909896355122328
2017-09-02,0.2909823739901185
2017-09-03,0.2909751124680042
2017-09-04,0.29096785094588995
2017-09-05,0.2909605894237757
2017-09-06,0.2909533279016614
2017-09-07,0.2909460663795471
2017-09-08,0.29093880485743284
2017-09-09,0.29093154333531857
2017-09-10,0.2909242818132043
2017-09-11,0.29091702029109
2017-09-12,0.29090975876897573
2017-09-13,0.29090249724686146
2017-09-14,0.2908952357247472
2017-09-15,0.2908879742026329
2017-09-16,0.2908807126805186
2017-09-17,0.29087345115840435
2017-09-18,0.2908661896362901
2017-09-19,0.2908589281141758
2017-09-20,0.2908516665920615
2017-09-21,0.29084440506994724
2017-09-22,0.29083714354783297
2017-09-23,0.2908298820257187
2017-09-24,0.2908226205036044
2017-09-25,0.29081535898149014
2017-09-26,0.29080809745937586
2017-09-27,0.2908008359372616
2017-09-28,0.2907935744151473
2017-09-29,0.290786312893033
2017-09-30,0.29077905137091875
2017-10-01,0.2907717898488045
2017-10-02,0.2907645283266902
2017-10-03,0.2907572668045759
2017-10-04,0.29075000528246164
2017-10-05,0.29074274376034737
2017-10-06,0.2907354822382331
2017-10-07,0.2907282207161188
2017-10-08,0.29072095919400454
2017-10-09,0.29071369767189026
2017-10-10,0.2895829021930695
2017-10-11,0.28845210671424865
2017-10-12,0.28732131123542787
2017-10-13,0.28619051575660703
2017-10-14,0.28505972027778625
2017-10-15,0.2810511291027069
2017-10-16,0.27704253792762756
2017-10-17,0.27747456156290495
2017-10-18,0.27790658519818234
2017-10-19,0.27833860883345973
2017-10-20,0.27877063246873707
2017-10-21,0.27920265610401446
2017-10-22,0.27963467973929185
2017-10-23,0.28006670337456924
2017-10-24,0.2804987270098466
2017-10-25,0.280930750645124
2017-10-26,0.28136277428040135
2017-10-27,0.28179479791567874
2017-10-28,0.28222682155095613
2017-10-29,0.2826588451862335
2017-10-30,0.2827087104320526
2017-10-31,0.2827585756778717
2017-11-01,0.2828084409236908
2017-11-02,0.2828583061695099
2017-11-03,0.282908171415329
2017-11-04,0.2784043401479721
2017-11-05,0.27390050888061523
2017-11-06,0.283764523267746
2017-11-07,0.29362853765487673
2017-11-08,0.3034925520420074
2017-11-09,0.3133565664291382
2017-11-10,0.3232205808162689
2017-11-11,0.32431234419345856
2017-11-12,0.3254041075706482
2017-11-13,0.32649587094783783
2017-11-14,0.32758763432502747
2017-11-15,0.3286793977022171
2017-11-16,0.32977116107940674
2017-11-17,0.3308629244565964
2017-11-18,0.331954687833786
2017-11-19,0.32674379348754884
2017-11-20,0.32153289914131167
2017-11-21,0.31632200479507444
2017-11-22,0.31111111044883727
2017-11-23,0.3059002161026001
2017-11-24,0.3105393797159195
2017-11-25,0.3151785433292389
2017-11-26,0.3143478532632192
2017-11-27,0.3135171631971995
2017-11-28,0.3126864731311798
2017-11-29,0.303490474820137
2017-11-30,0.29429447650909424
2017-12-01,0.2961367890238762
2017-12-02,0.29797910153865814
2017-12-03,0.2998214140534401
2017-12-04,0.30166372656822205
2017-12-05,0.303506039083004
2017-12-06,0.30534835159778595
2017-12-07,0.3071906641125679
2017-12-08,0.30903297662734985
2017-12-09,0.30899639129638673
2017-12-10,0.3089598059654236
2017-12-11,0.3089232206344604
2017-12-12,0.3088866353034973
2017-12-13,0.3088500499725342
2017-12-14,0.30348777770996094
2017-12-15,0.2981255054473877
2017-12-16,0.29832525159183304
2017-12-17,0.29852499773627833
2017-12-18,0.2987247438807237
2017-12-19,0.29892449002516897
2017-12-20,0.2991242361696143
2017-12-21,0.2993239823140596
2017-12-22,0.29952372845850495
2017-12-23,0.29972347460295024
2017-12-24,0.2999232207473956
2017-12-25,0.30012296689184087
2017-12-26,0.3003227130362862
2017-12-27,0.3005224591807315
2017-12-28,0.30072220532517685
2017-12-29,0.30092195146962214
2017-12-30,0.3011216976140675
2017-12-31,0.3013214437585128
2018-01-01,0.3015211899029581
2018-01-02,0.3017209360474034
2018-01-03,0.30192068219184875
2018-01-04,0.3021204283362941
2018-01-05,0.3023201744807394
2018-01-06,0.30251992062518474
2018-01-07,0.30271966676963
2018-01-08,0.30291941291407537
2018-01-09,0.30311915905852066
2018-01-10,0.303318905202966
2018-01-11,0.3035186513474113
2018-01-12,0.30371839749185664
2018-01-13,0.30391814363630193
2018-01-14,0.3041178897807473
2018-01-15,0.30431763592519256
2018-01-16,0.3045173820696379
2018-01-17,0.3047171282140832
2018-01-18,0.30491687435852854
2018-01-19,0.30511662050297383
2018-01-20,0.3053163666474192
2018-01-21,0.30551611279186447
2018-01-22,0.3057158589363098
2018-01-23,0.3079746961593628
2018-01-24,0.31023353338241577
2018-01-25,0.3088263471921285
2018-01-26,0.30741916100184125
2018-01-27,0.30601197481155396
2018-01-28,0.30460478862126666
2018-01-29,0.30319760243097943
2018-01-30,0.30179041624069214
2018-01-31,0.30038323005040485
2018-02-01,0.2989760438601176
2018-02-02,0.2975688576698303
2018-02-03,0.29616167147954303
2018-02-04,0.2947544852892558
2018-02-05,0.2933472990989685
2018-02-06,0.2919401129086812
2018-02-07,0.290532926718394
2018-02-08,0.2891257405281067
2018-02-09,0.2914549186825752
2018-02-10,0.29378409683704376
2018-02-11,0.2961132749915123
2018-02-12,0.29844245314598083
2018-02-13,0.30077163130044937
2018-02-14,0.3031008094549179
2018-02-15,0.30542998760938644
2018-02-16,0.307759165763855
2018-02-17,0.30927418172359467
2018-02-18,0.31078919768333435
2018-02-19,0.2958651582400004
2018-02-20,0.28094111879666644
2018-02-21,0.2660170793533325
2018-02-22,0.28359799087047577
2018-02-23,0.301178902387619
2018-02-24,0.3038965662320455
